frame;time;x;y;team_id
12884;515.36;49.77;8.51;475
12885;515.40;49.74;8.55;475
12886;515.44;49.72;8.59;475
12887;515.48;49.69;8.62;475
12888;515.52;49.67;8.66;475
12889;515.56;49.64;8.70;475
12890;515.60;49.62;8.74;475
12891;515.64;49.59;8.78;475
12892;515.68;49.57;8.82;475
12893;515.72;49.54;8.85;475
12894;515.76;49.52;8.89;475
12895;515.80;49.49;8.93;475
12896;515.84;49.46;8.97;475
12897;515.88;49.44;9.01;475
12898;515.92;49.41;9.05;475
12899;515.96;49.39;9.08;475
12900;516;49.36;9.12;475
12901;516.04;49.34;9.16;475
12902;516.08;49.31;9.20;475
12903;516.12;49.29;9.24;475
12904;516.16;49.26;9.28;475
12905;516.20;49.24;9.31;475
12906;516.24;49.21;9.35;475
12907;516.28;49.19;9.39;475
12908;516.32;49.16;9.43;475
12909;516.36;49.13;9.47;475
12910;516.40;49.11;9.51;475
12911;516.44;49.08;9.54;475
12912;516.48;49.06;9.58;475
12913;516.52;49.03;9.62;475
12914;516.56;49.01;9.66;475
12915;516.60;48.98;9.70;475
12916;516.64;48.96;9.74;475
12917;516.68;48.93;9.77;475
12918;516.72;48.91;9.81;475
12919;516.76;48.88;9.85;475
12920;516.80;48.85;9.89;475
12921;516.84;48.83;9.93;475
12922;516.88;48.80;9.97;475
12923;516.92;48.78;10;475
12924;516.96;48.75;10.04;475
12925;517;48.73;10.08;475
12926;517.04;48.70;10.12;475
12927;517.08;48.68;10.16;475
12928;517.12;48.65;10.20;475
12929;517.16;48.63;10.23;475
12930;517.20;48.60;10.27;475
12931;517.24;48.58;10.31;475
12932;517.28;48.55;10.35;475
12933;517.32;46.48;9.94;554
12934;517.36;44.41;9.52;554
12935;517.40;42.35;9.11;554
12936;517.44;40.28;8.69;554
12937;517.48;38.21;8.28;554
12938;517.52;36.15;7.87;554
12939;517.56;34.08;7.45;554
12940;517.60;32.01;7.04;554
12941;517.64;31.73;6.63;554
12942;517.68;31.45;6.21;554
12943;517.72;31.17;5.80;554
12944;517.76;30.89;5.38;554
12945;517.80;30.61;4.97;554
12946;517.84;30.33;4.56;554
12947;517.88;30.05;4.14;554
12948;517.92;29.77;3.73;554
12949;517.96;29.49;3.31;554
12950;518;29.21;2.90;554
12951;518.04;28.93;2.48;554
12952;518.08;28.65;2.07;554
12953;518.12;28.37;1.66;554
12954;518.16;28.09;1.24;554
12955;518.20;27.81;0.83;554
12956;518.24;27.53;0.41;554
12957;518.28;27.25;0;554
12958;518.32;27.25;0;554
12959;518.36;27.25;0;554
12960;518.40;27.25;0;554
12961;518.44;27.25;0;554
12962;518.48;27.25;0;554
12963;518.52;27.25;0;554
12964;518.56;27.25;0;554
12965;518.60;27.25;0;554
12966;518.64;27.25;0;554
12967;518.68;27.25;0;554
12968;518.72;27.25;0;554
12969;518.76;27.25;0;554
12970;518.80;27.25;0;554
12971;518.84;27.25;0;554
12972;518.88;27.25;0;554
12973;518.92;27.25;0;554
12974;518.96;27.25;0;554
12975;519;27.25;0;554
12976;519.04;27.25;0;554
12977;519.08;27.25;0;554
12978;519.12;27.25;0;554
12979;519.16;27.25;0;554
12980;519.20;27.25;0;554
12981;519.24;27.25;0;554
12982;519.28;27.25;0;554
12983;519.32;27.25;0;554
12984;519.36;27.25;0;554
12985;519.40;27.25;0;554
12986;519.44;27.25;0;554
12987;519.48;27.25;0;554
12988;519.52;27.25;0;554
12989;519.56;27.25;0;554
12990;519.60;27.25;0;554
12991;519.64;27.25;0;554
12992;519.68;27.25;0;554
12993;519.72;27.25;0;554
12994;519.76;27.25;0;554
12995;519.80;27.25;0;554
12996;519.84;27.25;0;554
12997;519.88;27.25;0;554
12998;519.92;27.25;0;554
12999;519.96;27.25;0;554
13000;520;27.25;0;554
13001;520.04;27.25;0;554
13002;520.08;27.25;0;554
13003;520.12;27.25;0;554
13004;520.16;27.25;0;554
13005;520.20;27.25;0;554
13006;520.24;27.25;0;554
13007;520.28;27.25;0;554
13008;520.32;27.25;0;554
13009;520.36;27.25;0;554
13010;520.40;27.25;0;554
13011;520.44;27.25;0;554
13012;520.48;27.25;0;554
13013;520.52;27.25;0;554
13014;520.56;27.25;0;554
13015;520.60;27.25;0;554
13016;520.64;27.25;0;554
13017;520.68;27.25;0;554
13018;520.72;27.25;0;554
13019;520.76;27.25;0;554
13020;520.80;27.25;0;554
13021;520.84;27.25;0;554
13022;520.88;27.25;0;554
13023;520.92;27.25;0;554
13024;520.96;27.25;0;554
13025;521;27.25;0;554
13026;521.04;27.25;0;554
13027;521.08;27.25;0;554
13028;521.12;27.25;0;554
13029;521.16;27.25;0;554
13030;521.20;27.25;0;554
13031;521.24;27.25;0;554
13032;521.28;27.25;0;554
13033;521.32;27.25;0;554
13034;521.36;27.25;0;554
13035;521.40;27.25;0;554
13036;521.44;27.25;0;554
13037;521.48;27.25;0;554
13038;521.52;27.25;0;554
13039;521.56;27.25;0;554
13040;521.60;27.25;0;554
13041;521.64;27.25;0;554
13042;521.68;27.25;0;554
13043;521.72;27.25;0;554
13044;521.76;27.25;0;554
13045;521.80;27.25;0;554
13046;521.84;27.25;0;554
13047;521.88;27.25;0;554
13048;521.92;27.25;0;554
13049;521.96;27.25;0;554
13050;522;27.25;0;554
13051;522.04;27.25;0;554
13052;522.08;27.25;0;554
13053;522.12;27.25;0;554
13054;522.16;27.25;0;554
13055;522.20;27.25;0;554
13056;522.24;27.25;0;554
13057;522.28;27.25;0;554
13058;522.32;27.25;0;554
13059;522.36;27.25;0;554
13060;522.40;27.25;0;554
13061;522.44;27.25;0;554
13062;522.48;27.25;0;554
13063;522.52;27.25;0;554
13064;522.56;27.25;0;554
13065;522.60;27.25;0;554
13066;522.64;27.25;0;554
13067;522.68;27.25;0;554
13068;522.72;27.25;0;554
13069;522.76;27.25;0;554
13070;522.80;27.25;0;554
13071;522.84;27.25;0;554
13072;522.88;27.25;0;554
13073;522.92;27.25;0;554
13074;522.96;27.25;0;554
13075;523;27.25;0;554
13076;523.04;27.25;0;554
13077;523.08;27.25;0;554
13078;523.12;27.25;0;554
13079;523.16;27.25;0;554
13080;523.20;27.25;0;554
13081;523.24;27.25;0;554
13082;523.28;27.25;0;554
13083;523.32;27.25;0;554
13084;523.36;27.25;0;554
13085;523.40;27.25;0;554
13086;523.44;27.25;0;554
13087;523.48;27.25;0;554
13088;523.52;27.25;0;554
13089;523.56;27.25;0;554
13090;523.60;27.25;0;554
13091;523.64;27.25;0;554
13092;523.68;27.25;0;554
13093;523.72;27.25;0;554
13094;523.76;27.25;0;554
13095;523.80;27.25;0;554
13096;523.84;27.25;0;554
13097;523.88;27.25;0;554
13098;523.92;27.25;0;554
13099;523.96;27.25;0;554
13100;524;27.25;0;554
13101;524.04;27.25;0;554
13102;524.08;27.25;0;554
13103;524.12;27.25;0;554
13104;524.16;27.25;0;554
13105;524.20;27.25;0;554
13106;524.24;27.25;0;554
13107;524.28;27.25;0;554
13108;524.32;27.25;0;554
13109;524.36;27.25;0;554
13110;524.40;27.25;0;554
13111;524.44;27.25;0;554
13112;524.48;27.25;0;554
13113;524.52;27.25;0;554
13114;524.56;27.25;0;554
13115;524.60;27.25;0;554
13116;524.64;27.25;0;554
13117;524.68;27.25;0;554
13118;524.72;27.25;0;554
13119;524.76;27.25;0;554
13120;524.80;27.25;0;554
13121;524.84;27.25;0;554
13122;524.88;27.25;0;554
13123;524.92;27.25;0;554
13124;524.96;27.25;0;554
13125;525;27.25;0;554
13126;525.04;27.25;0;554
13127;525.08;27.25;0;554
13128;525.12;27.25;0;554
13129;525.16;27.25;0;554
13130;525.20;27.25;0;554
13131;525.24;27.25;0;554
13132;525.28;27.25;0;554
13133;525.32;27.25;0;554
13134;525.36;27.25;0;554
13135;525.40;27.25;0;554
13136;525.44;27.25;0;554
13137;525.48;27.25;0;554
13138;525.52;27.25;0;554
13139;525.56;27.25;0;554
13140;525.60;27.25;0;554
13141;525.64;27.25;0;554
13142;525.68;27.25;0;554
13143;525.72;27.25;0;554
13144;525.76;27.25;0;554
13145;525.80;27.25;0;554
13146;525.84;27.25;0;554
13147;525.88;27.25;0;554
13148;525.92;27.25;0;554
13149;525.96;27.25;0;554
13150;526;27.25;0;554
13151;526.04;27.25;0;554
13152;526.08;27.25;0;554
13153;526.12;27.25;0;554
13154;526.16;27.25;0;554
13155;526.20;27.25;0;554
13156;526.24;27.25;0;554
13157;526.28;27.25;0;554
13158;526.32;27.25;0;554
13159;526.36;27.25;0;554
13160;526.40;27.25;0;554
13161;526.44;27.25;0;554
13162;526.48;27.25;0;554
13163;526.52;27.25;0;554
13164;526.56;27.25;0;554
13165;526.60;27.25;0;554
13166;526.64;27.25;0;554
13167;526.68;27.25;0;554
13168;526.72;27.25;0;554
13169;526.76;27.25;0;554
13170;526.80;27.25;0;554
13171;526.84;27.25;0;554
13172;526.88;27.25;0;554
13173;526.92;27.25;0;554
13174;526.96;27.25;0;554
13175;527;27.25;0;554
13176;527.04;27.25;0;554
13177;527.08;27.25;0;554
13178;527.12;27.25;0;554
13179;527.16;27.25;0;554
13180;527.20;27.25;0;554
13181;527.24;27.25;0;554
13182;527.28;27.25;0;554
13183;527.32;27.25;0;554
13184;527.36;27.64;0.42;554
13185;527.40;28.03;0.83;554
13186;527.44;28.42;1.25;554
13187;527.48;28.81;1.66;554
13188;527.52;29.21;2.08;554
13189;527.56;29.60;2.49;554
13190;527.60;29.99;2.91;554
13191;527.64;30.38;3.33;554
13192;527.68;30.77;3.74;554
13193;527.72;31.16;4.16;554
13194;527.76;31.55;4.57;554
13195;527.80;31.94;4.99;554
13196;527.84;32.33;5.41;554
13197;527.88;32.73;5.82;554
13198;527.92;33.12;6.24;554
13199;527.96;33.51;6.65;554
13200;528;33.90;7.07;554
13201;528.04;34.29;7.48;554
13202;528.08;34.68;7.90;554
13203;528.12;35.07;8.32;554
13204;528.16;35.46;8.73;554
13205;528.20;35.86;9.15;554
13206;528.24;36.25;9.56;554
13207;528.28;36.64;9.98;554
13208;528.32;37.03;10.39;554
13209;528.36;37.42;10.81;554
13210;528.40;37.36;10.86;554
13211;528.44;37.31;10.90;554
13212;528.48;37.25;10.95;554
13213;528.52;37.20;10.99;554
13214;528.56;37.14;11.04;554
13215;528.60;37.09;11.08;554
13216;528.64;37.03;11.13;554
13217;528.68;36.98;11.17;554
13218;528.72;36.92;11.22;554
13219;528.76;36.87;11.26;554
13220;528.80;36.81;11.31;554
13221;528.84;36.76;11.35;554
13222;528.88;36.70;11.40;554
13223;528.92;36.65;11.44;554
13224;528.96;36.59;11.49;554
13225;529;36.45;11.07;554
13226;529.04;36.30;10.65;554
13227;529.08;36.16;10.23;554
13228;529.12;36.01;9.81;554
13229;529.16;35.87;9.39;554
13230;529.20;35.72;8.97;554
13231;529.24;35.58;8.55;554
13232;529.28;35.43;8.13;554
13233;529.32;35.29;7.71;554
13234;529.36;35.14;7.29;554
13235;529.40;35;6.87;554
13236;529.44;34.85;6.45;554
13237;529.48;34.71;6.03;554
13238;529.52;34.56;5.61;554
13239;529.56;34.42;5.19;554
13240;529.60;34.27;4.77;554
13241;529.64;34.13;4.35;554
13242;529.68;33.98;3.93;554
13243;529.72;33.84;3.51;554
13244;529.76;33.69;3.09;554
13245;529.80;33.55;2.67;554
13246;529.84;33.40;2.25;554
13247;529.88;33.26;1.83;554
13248;529.92;33.37;1.84;554
13249;529.96;33.47;1.85;554
13250;530;33.58;1.85;554
13251;530.04;33.68;1.86;554
13252;530.08;33.79;1.87;554
13253;530.12;33.90;1.88;554
13254;530.16;34;1.88;554
13255;530.20;34.11;1.89;554
13256;530.24;34.21;1.90;554
13257;530.28;34.32;1.90;554
13258;530.32;34.43;1.91;554
13259;530.36;34.53;1.92;554
13260;530.40;34.64;1.93;554
13261;530.44;34.74;1.93;554
13262;530.48;34.85;1.94;554
13263;530.52;34.96;1.95;554
13264;530.56;35.06;1.96;554
13265;530.60;35.17;1.96;554
13266;530.64;35.28;1.97;554
13267;530.68;35.38;1.98;554
13268;530.72;35.49;1.99;554
13269;530.76;35.59;2;554
13270;530.80;35.70;2;554
13271;530.84;35.81;2.01;554
13272;530.88;35.91;2.02;554
13273;530.92;36.02;2.02;554
13274;530.96;36.12;2.03;554
13275;531;36.23;2.04;554
13276;531.04;36.75;2.49;554
13277;531.08;37.26;2.93;554
13278;531.12;37.78;3.38;554
13279;531.16;38.29;3.83;554
13280;531.20;38.81;4.27;554
13281;531.24;39.33;4.72;554
13282;531.28;39.84;5.16;554
13283;531.32;40.36;5.61;554
13284;531.36;40.87;6.06;554
13285;531.40;41.39;6.50;554
13286;531.44;41.91;6.95;554
13287;531.48;42.42;7.40;554
13288;531.52;42.94;7.84;554
13289;531.56;43.45;8.29;554
13290;531.60;43.97;8.74;554
13291;531.64;44.49;9.18;554
13292;531.68;45;9.63;554
13293;531.72;45.52;10.07;554
13294;531.76;46.03;10.52;554
13295;531.80;46.55;10.97;554
13296;531.84;47.07;11.41;554
13297;531.88;47.58;11.86;554
13298;531.92;48.10;12.31;554
13299;531.96;48.61;12.75;554
13300;532;49.13;13.20;554
13301;532.04;49.65;13.65;554
13302;532.08;50.16;14.09;554
13303;532.12;50.68;14.54;554
13304;532.16;51.19;14.98;554
13305;532.20;51.71;15.43;554
13306;532.24;52.23;15.88;554
13307;532.28;52.74;16.32;554
13308;532.32;53.26;16.77;554
13309;532.36;53.77;17.22;554
13310;532.40;54.29;17.66;554
13311;532.44;54.81;18.11;554
13312;532.48;55.32;18.56;554
13313;532.52;55.84;19;554
13314;532.56;56.35;19.45;554
13315;532.60;56.87;19.89;554
13316;532.64;57.39;20.34;554
13317;532.68;57.90;20.79;554
13318;532.72;58.42;21.23;554
13319;532.76;58.93;21.68;554
13320;532.80;59.45;22.13;554
13321;532.84;59.97;22.57;554
13322;532.88;60.48;23.02;554
13323;532.92;61;23.47;554
13324;532.96;61.51;23.91;554
13325;533;62.03;24.36;554
13326;533.04;62.55;24.80;554
13327;533.08;63.06;25.25;554
13328;533.12;63.58;25.70;554
13329;533.16;64.09;26.14;554
13330;533.20;64.61;26.59;554
13331;533.24;64.65;26.77;554
13332;533.28;64.69;26.95;554
13333;533.32;64.72;27.13;554
13334;533.36;64.76;27.31;554
13335;533.40;64.80;27.49;554
13336;533.44;64.84;27.67;554
13337;533.48;64.87;27.85;554
13338;533.52;64.91;28.03;554
13339;533.56;64.95;28.21;554
13340;533.60;64.99;28.39;554
13341;533.64;65.03;28.57;554
13342;533.68;65.06;28.75;554
13343;533.72;65.10;28.93;554
13344;533.76;65.14;29.11;554
13345;533.80;65.18;29.29;554
13346;533.84;65.21;29.47;554
13347;533.88;65.25;29.65;554
13348;533.92;65.29;29.83;554
13349;533.96;65.33;30.01;554
13350;534;65.37;30.19;554
13351;534.04;65.40;30.37;554
13352;534.08;65.44;30.55;554
13353;534.12;65.48;30.73;554
13354;534.16;65.52;30.91;554
13355;534.20;65.55;31.09;554
13356;534.24;65.59;31.27;554
13357;534.28;65.63;31.45;554
13358;534.32;65.67;31.63;554
13359;534.36;65.70;31.81;554
13360;534.40;65.74;31.99;554
13361;534.44;65.78;32.17;554
13362;534.48;65.82;32.35;554
13363;534.52;65.86;32.53;554
13364;534.56;65.89;32.71;554
13365;534.60;65.93;32.89;554
13366;534.64;65.97;33.07;554
13367;534.68;66.01;33.25;554
13368;534.72;66.04;33.43;554
13369;534.76;66.08;33.61;554
13370;534.80;66.12;33.79;554
13371;534.84;65.72;34.39;554
13372;534.88;65.33;34.99;554
13373;534.92;64.93;35.58;554
13374;534.96;64.53;36.18;554
13375;535;64.14;36.78;554
13376;535.04;63.74;37.38;554
13377;535.08;63.34;37.97;554
13378;535.12;62.95;38.57;554
13379;535.16;62.55;39.17;554
13380;535.20;62.15;39.77;554
13381;535.24;61.76;40.36;554
13382;535.28;61.36;40.96;554
13383;535.32;60.96;41.56;554
13384;535.36;60.57;42.16;554
13385;535.40;60.17;42.75;554
13386;535.44;59.77;43.35;554
13387;535.48;59.37;43.95;554
13388;535.52;58.98;44.55;554
13389;535.56;58.58;45.14;554
13390;535.60;58.18;45.74;554
13391;535.64;57.79;46.34;554
13392;535.68;57.39;46.94;554
13393;535.72;56.99;47.54;554
13394;535.76;56.60;48.13;554
13395;535.80;56.20;48.73;554
13396;535.84;55.80;49.33;554
13397;535.88;55.41;49.93;554
13398;535.92;55.01;50.52;554
13399;535.96;54.61;51.12;554
13400;536;54.22;51.72;554
13401;536.04;53.82;52.32;554
13402;536.08;53.42;52.91;554
13403;536.12;53.03;53.51;554
13404;536.16;52.63;54.11;554
13405;536.20;52.23;54.71;554
13406;536.24;51.84;55.30;554
13407;536.28;51.44;55.90;554
13408;536.32;51.04;56.50;554
13409;536.36;50.65;57.10;554
13410;536.40;50.25;57.70;554
13411;536.44;49.85;58.29;554
13412;536.48;49.46;58.89;554
13413;536.52;49.06;59.49;554
13414;536.56;48.66;60.09;554
13415;536.60;48.26;60.68;554
13416;536.64;47.87;61.28;554
13417;536.68;47.47;61.88;554
13418;536.72;47.07;62.48;554
13419;536.76;46.68;63.07;554
13420;536.80;46.28;63.67;554
13421;536.84;45.88;64.27;554
13422;536.88;45.49;64.87;554
13423;536.92;45.09;65.46;554
13424;536.96;44.69;66.06;554
13425;537;44.30;66.66;554
13426;537.04;43.90;67.26;554
13427;537.08;43.50;67.85;554
13428;537.12;43.11;68.45;554
13429;537.16;42.71;69.05;554
13430;537.20;42.45;69.06;554
13431;537.24;42.20;69.08;554
13432;537.28;41.94;69.09;554
13433;537.32;41.69;69.11;554
13434;537.36;41.43;69.12;554
13435;537.40;41.18;69.14;554
13436;537.44;40.92;69.15;554
13437;537.48;40.67;69.17;554
13438;537.52;40.41;69.18;554
13439;537.56;40.16;69.20;554
13440;537.60;39.90;69.21;554
13441;537.64;39.65;69.23;554
13442;537.68;39.39;69.24;554
13443;537.72;39.14;69.26;554
13444;537.76;38.88;69.27;554
13445;537.80;38.63;69.29;554
13446;537.84;38.37;69.30;554
13447;537.88;38.12;69.32;554
13448;537.92;37.86;69.33;554
13449;537.96;37.61;69.35;554
13450;538;37.35;69.36;554
13451;538.04;37.10;69.38;554
13452;538.08;36.84;69.39;554
13453;538.12;36.59;69.41;554
13454;538.16;36.33;69.42;554
13455;538.20;36.08;69.44;554
13456;538.24;35.82;69.45;554
13457;538.28;35.99;69.13;554
13458;538.32;36.15;68.81;554
13459;538.36;36.32;68.49;554
13460;538.40;36.48;68.17;554
13461;538.44;36.65;67.85;554
13462;538.48;36.82;67.53;554
13463;538.52;36.98;67.21;554
13464;538.56;37.15;66.89;554
13465;538.60;37.31;66.57;554
13466;538.64;37.48;66.25;554
13467;538.68;37.65;65.93;554
13468;538.72;37.81;65.61;554
13469;538.76;37.98;65.29;554
13470;538.80;38.14;64.97;554
13471;538.84;38.31;64.65;554
13472;538.88;38.48;64.33;554
13473;538.92;38.64;64.01;554
13474;538.96;38.81;63.69;554
13475;539;38.97;63.36;554
13476;539.04;39.14;63.04;554
13477;539.08;39.30;62.72;554
13478;539.12;39.47;62.40;554
13479;539.16;39.64;62.08;554
13480;539.20;39.80;61.76;554
13481;539.24;39.97;61.44;554
13482;539.28;40.13;61.12;554
13483;539.32;40.30;60.80;554
13484;539.36;40.47;60.48;554
13485;539.40;40.63;60.16;554
13486;539.44;40.80;59.84;554
13487;539.48;40.96;59.52;554
13488;539.52;41.13;59.20;554
13489;539.56;41.30;58.88;554
13490;539.60;41.46;58.56;554
13491;539.64;41.63;58.24;554
13492;539.68;41.79;57.92;554
13493;539.72;41.96;57.60;554
13494;539.76;41.97;57.85;554
13495;539.80;41.98;58.11;554
13496;539.84;41.98;58.36;554
13497;539.88;41.99;58.62;554
13498;539.92;42;58.87;554
13499;539.96;42.01;59.13;554
13500;540;42.02;59.38;554
13501;540.04;42.02;59.64;554
13502;540.08;42.03;59.89;554
13503;540.12;42.04;60.15;554
13504;540.16;42.05;60.40;554
13505;540.20;42.06;60.66;554
13506;540.24;42.06;60.91;554
13507;540.28;42.07;61.17;554
13508;540.32;42.08;61.42;554
13509;540.36;41.92;61.47;475
13510;540.40;41.77;61.52;475
13511;540.44;41.61;61.57;475
13512;540.48;41.46;61.61;475
13513;540.52;41.30;61.66;475
13514;540.56;41.14;61.71;475
13515;540.60;40.99;61.76;475
13516;540.64;40.83;61.81;475
13517;540.68;40.67;61.86;475
13518;540.72;40.52;61.91;475
13519;540.76;40.36;61.95;475
13520;540.80;40.21;62;475
13521;540.84;40.05;62.05;475
13522;540.88;39.89;62.10;475
13523;540.92;39.74;62.15;475
13524;540.96;39.58;62.20;475
13525;541;39.43;62.24;475
13526;541.04;39.27;62.29;475
13527;541.08;39.11;62.34;475
13528;541.12;38.96;62.39;475
13529;541.16;38.80;62.44;475
13530;541.20;38.64;62.49;475
13531;541.24;38.49;62.54;475
13532;541.28;38.33;62.58;475
13533;541.32;38.18;62.63;475
13534;541.36;38.02;62.68;475
13535;541.40;37.86;62.73;475
13536;541.44;37.71;62.78;475
13537;541.48;37.55;62.83;475
13538;541.52;37.39;62.88;475
13539;541.56;37.24;62.92;475
13540;541.60;37.08;62.97;475
13541;541.64;36.93;63.02;475
13542;541.68;36.77;63.07;475
13543;541.72;36.45;62.82;475
13544;541.76;36.12;62.56;475
13545;541.80;35.80;62.31;475
13546;541.84;35.48;62.05;475
13547;541.88;35.16;61.80;475
13548;541.92;34.83;61.54;475
13549;541.96;34.51;61.29;475
13550;542;34.19;61.03;475
13551;542.04;33.87;60.78;475
13552;542.08;33.54;60.52;475
13553;542.12;33.22;60.27;475
13554;542.16;32.90;60.01;475
13555;542.20;32.58;59.76;475
13556;542.24;32.25;59.50;475
13557;542.28;31.93;59.25;475
13558;542.32;31.61;58.99;475
13559;542.36;31.29;58.74;475
13560;542.40;30.96;58.48;475
13561;542.44;30.64;58.23;475
13562;542.48;30.32;57.97;475
13563;542.52;30;57.72;475
13564;542.56;29.67;57.46;475
13565;542.60;29.35;57.21;475
13566;542.64;29.03;56.95;475
13567;542.68;28.71;56.70;475
13568;542.72;28.38;56.44;475
13569;542.76;28.06;56.19;475
13570;542.80;28.34;56.64;475
13571;542.84;28.62;57.09;475
13572;542.88;28.89;57.54;475
13573;542.92;29.17;57.99;475
13574;542.96;29.45;58.44;475
13575;543;29.73;58.89;475
13576;543.04;30.01;59.34;475
13577;543.08;30.28;59.79;475
13578;543.12;30.56;60.24;475
13579;543.16;30.84;60.69;475
13580;543.20;31.12;61.14;475
13581;543.24;31.40;61.60;475
13582;543.28;31.67;62.05;475
13583;543.32;31.95;62.50;475
13584;543.36;32.23;62.95;475
13585;543.40;32.51;63.40;475
13586;543.44;32.78;63.85;475
13587;543.48;33.06;64.30;475
13588;543.52;33.34;64.75;475
13589;543.56;33.62;65.20;475
13590;543.60;33.90;65.65;475
13591;543.64;34.17;66.10;475
13592;543.68;34.45;66.55;475
13593;543.72;34.73;67;475
13594;543.76;34.42;67.01;475
13595;543.80;34.11;67.02;475
13596;543.84;33.80;67.03;475
13597;543.88;33.50;67.04;475
13598;543.92;33.19;67.05;475
13599;543.96;32.88;67.06;475
13600;544;32.57;67.07;475
13601;544.04;32.26;67.07;475
13602;544.08;31.95;67.08;475
13603;544.12;31.64;67.09;475
13604;544.16;31.33;67.10;475
13605;544.20;31.03;67.11;475
13606;544.24;30.72;67.12;475
13607;544.28;30.41;67.13;475
13608;544.32;30.10;67.14;475
13609;544.36;29.79;67.15;475
13610;544.40;29.48;67.16;475
13611;544.44;29.17;67.17;475
13612;544.48;28.87;67.18;475
13613;544.52;28.56;67.19;475
13614;544.56;28.25;67.20;475
13615;544.60;27.94;67.21;475
13616;544.64;27.63;67.21;475
13617;544.68;27.32;67.22;475
13618;544.72;27.01;67.23;475
13619;544.76;26.70;67.24;475
13620;544.80;26.40;67.25;475
13621;544.84;26.09;67.26;475
13622;544.88;25.78;67.27;475
13623;544.92;25.47;67.28;475
13624;544.96;25.49;67.33;475
13625;545;25.51;67.38;475
13626;545.04;25.53;67.42;475
13627;545.08;25.55;67.47;475
13628;545.12;25.57;67.52;475
13629;545.16;25.60;67.57;475
13630;545.20;25.62;67.61;475
13631;545.24;25.64;67.66;475
13632;545.28;25.66;67.71;475
13633;545.32;25.68;67.76;475
13634;545.36;25.70;67.80;475
13635;545.40;25.72;67.85;475
13636;545.44;25.74;67.90;475
13637;545.48;25.76;67.95;475
13638;545.52;25.78;67.99;475
13639;545.56;25.81;68.04;475
13640;545.60;25.83;68.09;475
13641;545.64;25.85;68.14;475
13642;545.68;25.87;68.18;475
13643;545.72;25.89;68.23;475
13644;545.76;25.91;68.28;475
13645;545.80;26.29;68.48;475
13646;545.84;26.68;68.69;475
13647;545.88;27.06;68.89;475
13648;545.92;27.44;69.10;475
13649;545.96;27.82;69.30;475
13650;546;28.20;69.50;475
13651;546.04;28.59;69.71;475
13652;546.08;28.97;69.91;475
13653;546.12;29.35;70.12;475
13654;546.16;29.74;70.32;475
13655;546.20;30.12;70.52;475
13656;546.24;30.50;70.73;475
13657;546.28;30.88;70.93;475
13658;546.32;31.26;71.14;475
13659;546.36;31.65;71.34;475
13660;546.40;32.03;71.54;475
13661;546.44;32.41;71.75;475
13662;546.48;32.80;71.95;475
13663;546.52;33.18;72.16;475
13664;546.56;33.56;72.36;475
13665;546.60;33.58;72.37;475
13666;546.64;33.61;72.38;475
13667;546.68;33.63;72.39;475
13668;546.72;33.65;72.40;475
13669;546.76;33.68;72.41;475
13670;546.80;33.70;72.42;475
13671;546.84;33.73;72.43;475
13672;546.88;33.75;72.44;475
13673;546.92;33.77;72.45;475
13674;546.96;33.80;72.46;475
13675;547;33.82;72.47;475
13676;547.04;33.84;72.48;475
13677;547.08;33.87;72.49;475
13678;547.12;33.89;72.50;475
13679;547.16;33.92;72.51;475
13680;547.20;33.94;72.52;475
13681;547.24;33.96;72.53;475
13682;547.28;33.99;72.54;475
13683;547.32;34.01;72.55;475
13684;547.36;34.24;72.25;475
13685;547.40;34.47;71.94;475
13686;547.44;34.70;71.64;475
13687;547.48;34.93;71.34;475
13688;547.52;35.16;71.03;475
13689;547.56;35.39;70.73;475
13690;547.60;35.62;70.43;475
13691;547.64;35.85;70.12;475
13692;547.68;36.08;69.82;475
13693;547.72;36.31;69.52;475
13694;547.76;36.54;69.21;475
13695;547.80;36.77;68.91;475
13696;547.84;37;68.61;475
13697;547.88;37.23;68.30;475
13698;547.92;37.46;68;475
13699;547.96;37.69;67.70;475
13700;548;37.92;67.39;475
13701;548.04;38.15;67.09;475
13702;548.08;38.13;67.14;475
13703;548.12;38.12;67.19;475
13704;548.16;38.10;67.23;475
13705;548.20;38.08;67.28;475
13706;548.24;38.06;67.33;475
13707;548.28;38.05;67.38;475
13708;548.32;38.03;67.43;475
13709;548.36;38.01;67.47;475
13710;548.40;38;67.52;475
13711;548.44;37.98;67.57;475
13712;548.48;37.96;67.62;475
13713;548.52;37.94;67.66;475
13714;548.56;37.93;67.71;475
13715;548.60;37.91;67.76;475
13716;548.64;37.68;68.12;475
13717;548.68;37.45;68.48;475
13718;548.72;37.21;68.85;475
13719;548.76;36.98;69.21;475
13720;548.80;36.75;69.57;475
13721;548.84;36.52;69.93;475
13722;548.88;36.28;70.30;475
13723;548.92;36.05;70.66;475
13724;548.96;35.82;71.02;475
13725;549;35.59;71.38;475
13726;549.04;35.35;71.75;475
13727;549.08;35.12;72.11;475
13728;549.12;34.89;72.47;475
13729;549.16;34.85;72.39;475
13730;549.20;34.81;72.32;475
13731;549.24;34.77;72.24;475
13732;549.28;34.73;72.16;475
13733;549.32;34.69;72.09;475
13734;549.36;34.65;72.01;475
13735;549.40;35.04;72.01;475
13736;549.44;35.43;72.01;475
13737;549.48;35.82;72.01;475
13738;549.52;36.21;72.01;475
